,pointid_in_layer,layer_name,lclass,index,geometry,id,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDBI,NDWI,NDVI,BSI
4526,337,AgriculturalLand,5,4526,POINT (484188.38515033753 1284244.1417172146),337,0.07530208677053452,0.06920000165700912,0.10360000282526016,0.07800000160932541,0.1430937498807907,0.1674250066280365,0.18626874685287476,0.17399999499320984,0.1725125014781952,0.2718749940395355,0.11562500149011612,0.07523124665021896,-0.20155373215675354,-0.2536022961139679,0.380952388048172,-0.2269466668367386
4527,333,Forest,0,4527,POINT (496862.71009612124 1278279.5784973498),2303,0.03598333150148392,0.04520000144839287,0.0674000009894371,0.0414000004529953,0.09994374960660934,0.22629374265670776,0.27044999599456787,0.28119999170303345,0.28846248984336853,0.3107014000415802,0.18456250429153442,0.09502500295639038,-0.20748235285282135,-0.6133103966712952,0.7433354258537292,-0.41046831011772156
4528,376,BareLand,6,4528,POINT (483589.42290022084 1287557.3760191505),1076,0.11916875094175339,0.15219999849796295,0.21299999952316284,0.27300000190734863,0.3044937551021576,0.3159874975681305,0.33387500047683716,0.3312000036239624,0.3262374997138977,0.33281874656677246,0.42135000228881836,0.36070623993873596,0.11979270726442337,-0.21719956398010254,0.09632571786642075,0.13454964756965637
4529,283,SavannahGrassland,2,4529,POINT (480344.4145566703 1275013.005790409),3653,0.11798124760389328,0.14059999585151672,0.18719999492168427,0.2409999966621399,0.28827500343322754,0.2940874993801117,0.3255000114440918,0.319599986076355,0.3324125111103058,0.29704374074935913,0.4603062570095062,0.3715187609195709,0.1804143190383911,-0.26124703884124756,0.14020691812038422,0.1419931799173355
4530,58,BareLand,6,4530,POINT (494673.6334636823 1275738.019045018),758,0.09724999964237213,0.13580000400543213,0.1995999962091446,0.2655999958515167,0.29939374327659607,0.31219375133514404,0.32990625500679016,0.3271999955177307,0.3315750062465668,0.3227979242801666,0.4377562403678894,0.42719998955726624,0.14452624320983887,-0.24221715331077576,0.10391362756490707,0.19882333278656006
4531,5,BareLand,6,4531,POINT (485425.0792505643 1269887.9993884766),705,0.21060624718666077,0.18860000371932983,0.2750000059604645,0.34599998593330383,0.3907187581062317,0.40216249227523804,0.4195125102996826,0.4043999910354614,0.4074375033378601,0.42362916469573975,0.5362250208854675,0.4588812589645386,0.1401461809873581,-0.1904621720314026,0.0778251588344574,0.15157313644886017
4532,419,AgriculturalLand,5,4532,POINT (488372.5022342556 1287323.8505298058),419,0.05687014013528824,0.0658000037074089,0.09570000320672989,0.07339999824762344,0.1450124979019165,0.2590624988079071,0.2906312644481659,0.30959999561309814,0.309368759393692,0.2735249996185303,0.18263749778270721,0.10130000114440918,-0.25792935490608215,-0.5277572274208069,0.6167101860046387,-0.3648427426815033
4533,480,Building,3,4533,POINT (487536.4372293472 1285485.0884112075),1750,0.15503957867622375,0.311599999666214,0.3815999925136566,0.426800012588501,0.3939875066280365,0.40889376401901245,0.41846874356269836,0.45320001244544983,0.40361249446868896,0.3108687400817871,0.4868812561035156,0.4959999918937683,0.03582802042365074,-0.08576904982328415,0.029999999329447746,0.09362408518791199
4534,186,Forest,0,4534,POINT (495076.9104995789 1279064.7563455817),2156,0.04038750007748604,0.05460000038146973,0.0754999965429306,0.05700000002980232,0.12919999659061432,0.25440001487731934,0.2973625063896179,0.3240000009536743,0.32688748836517334,0.3204687535762787,0.2209874987602234,0.12409999966621399,-0.1890181005001068,-0.6220275163650513,0.7007874250411987,-0.35286760330200195
4535,51,Forest,0,4535,POINT (495063.57087610726 1279193.114827978),2021,0.03842152655124664,0.04749999940395355,0.0771000012755394,0.04619999974966049,0.1110062524676323,0.24221250414848328,0.28203123807907104,0.3407999873161316,0.310393750667572,0.3106284737586975,0.18229374289512634,0.09180624783039093,-0.30301690101623535,-0.6310122013092041,0.7612403035163879,-0.4755667448043823
4536,454,SavannahGrassland,2,4536,POINT (485669.41431934375 1289742.837361898),3824,0.06235000118613243,0.06939999759197235,0.09369999915361404,0.08460000157356262,0.13910000026226044,0.2570062577724457,0.2916937470436096,0.3019999861717224,0.32524374127388,0.3214833438396454,0.2568812370300293,0.14838750660419464,-0.08073047548532486,-0.5264089107513428,0.5623383522033691,-0.2290128469467163
4537,210,AgriculturalLand,5,4537,POINT (480700.4741523694 1282303.7323967542),210,0.0917624980211258,0.11879999935626984,0.15379999577999115,0.20479999482631683,0.23758749663829803,0.27008751034736633,0.29718124866485596,0.3172000050544739,0.33272498846054077,0.32836875319480896,0.46678125858306885,0.38578125834465027,0.19079697132110596,-0.346921443939209,0.21532566845417023,0.15057867765426636
4538,404,Water,4,4538,POINT (493019.1077004249 1273585.040322566),4474,0.05602291598916054,0.07129999995231628,0.08799999952316284,0.06539999693632126,0.05674374848604202,0.034581251442432404,0.03434374928474426,0.026799999177455902,0.024125000461935997,0.04620625078678131,0.018437499180436134,0.017781250178813934,-0.18485769629478455,0.5331010222434998,-0.4186550974845886,-0.08229615539312363
4539,14,BareLand,6,4539,POINT (485464.81409384374 1269884.5606914451),714,0.1883520781993866,0.21359999477863312,0.29739999771118164,0.3691999912261963,0.40761876106262207,0.41461876034736633,0.4318374991416931,0.4408000111579895,0.4238874912261963,0.39719998836517334,0.5380312204360962,0.4878562390804291,0.09933402389287949,-0.19425630569458008,0.08839505910873413,0.13408012688159943
4540,538,Building,3,4540,POINT (483301.94853284385 1284702.5534989785),1808,0.11032083630561829,0.16779999434947968,0.15060000121593475,0.16439999639987946,0.1871812492609024,0.19426250457763672,0.21635624766349792,0.22699999809265137,0.2171812504529953,0.25430208444595337,0.3141624927520752,0.3084999918937683,0.16106529533863068,-0.20233051478862762,0.15993867814540863,0.09000806510448456
4541,463,Forest,0,4541,POINT (495643.7944428678 1279637.9463094627),2433,0.03811874985694885,0.04899999871850014,0.06780000030994415,0.04340000078082085,0.09946875274181366,0.2372249960899353,0.29464998841285706,0.3160000145435333,0.3175937533378601,0.3033375144004822,0.17654375731945038,0.0846875011920929,-0.2831347584724426,-0.6466909646987915,0.7584863901138306,-0.48046746850013733
4542,452,SavannahGrassland,2,4542,POINT (485693.2207983283 1289722.088940327),3822,0.06876805424690247,0.06689999997615814,0.0860000029206276,0.07660000026226044,0.13541249930858612,0.24293124675750732,0.2781375050544739,0.2906000018119812,0.311599999666214,0.3127236068248749,0.2684125006198883,0.16111250221729279,-0.0396905243396759,-0.5432819724082947,0.5827886462211609,-0.20125165581703186
4543,482,BareLand,6,4543,POINT (484612.3611568849 1286467.1351376),1182,0.09694860875606537,0.1462000012397766,0.20479999482631683,0.24560000002384186,0.26969999074935913,0.27818751335144043,0.2955875098705292,0.30640000104904175,0.29845625162124634,0.28101667761802673,0.42301875352859497,0.36191874742507935,0.15987901389598846,-0.19874803721904755,0.11014492809772491,0.1461333930492401
4544,300,Water,4,4544,POINT (484179.12995822466 1275620.420808345),4370,0.03353611007332802,0.036400001496076584,0.05920000001788139,0.0348999984562397,0.0978812500834465,0.33364376425743103,0.4195624887943268,0.446399986743927,0.461899995803833,0.4493270814418793,0.18621249496936798,0.08662500232458115,-0.4112904965877533,-0.7658227682113647,0.8549761176109314,-0.597815752029419
4545,11,BareLand,6,4545,POINT (485397.64697276236 1269962.2022422403),711,0.162201389670372,0.241799995303154,0.3199999928474426,0.38960000872612,0.40518125891685486,0.4303187429904938,0.4554937481880188,0.47360000014305115,0.44503751397132874,0.38920554518699646,0.5791624784469604,0.5183500051498413,0.10027190297842026,-0.19354838132858276,0.0973123237490654,0.11861274391412735
4546,157,Forest,0,4546,POINT (478205.6426378612 1271409.860418126),2127,0.05629027634859085,0.04690000042319298,0.06279999762773514,0.04800000041723251,0.09808125346899033,0.24142499268054962,0.2949124872684479,0.3328000009059906,0.3338625133037567,0.3022611141204834,0.21774999797344208,0.12188124656677246,-0.20897284150123596,-0.6825075745582581,0.7478991746902466,-0.3817793130874634
4547,445,Forest,0,4547,POINT (496984.4339558147 1278388.5278776577),2415,0.03695555403828621,0.049800001084804535,0.07280000299215317,0.04320000112056732,0.10868749767541885,0.27921250462532043,0.3416687548160553,0.37119999527931213,0.36586248874664307,0.34056875109672546,0.18882499635219574,0.08973125368356705,-0.32565510272979736,-0.6720720529556274,0.7915058135986328,-0.520044207572937
4548,134,BareLand,6,4548,POINT (485498.27678348345 1272641.7139797162),834,0.09619583189487457,0.1679999977350235,0.25440001487731934,0.32120001316070557,0.3336000144481659,0.35996875166893005,0.3895750045776367,0.39399999380111694,0.3818562626838684,0.3707437515258789,0.4975000023841858,0.43435001373291016,0.11609646677970886,-0.21529920399188995,0.10178970545530319,0.1469014436006546
4549,51,Water,4,4549,POINT (482990.51920386555 1287925.8304219053),4121,0.04172222316265106,0.053199999034404755,0.053599998354911804,0.040800001472234726,0.05896250158548355,0.03578124940395355,0.03603124991059303,0.028200000524520874,0.023524999618530273,0.013873610645532608,0.011418749578297138,0.007431250065565109,-0.42356839776039124,0.310513436794281,-0.1826086938381195,-0.2558700144290924
4550,659,Water,4,4550,POINT (485939.9489976786 1284114.1597445922),4729,0.056001387536525726,0.061000000685453415,0.08900000154972076,0.05849999934434891,0.12028750032186508,0.2932499945163727,0.3411562442779541,0.38600000739097595,0.36019375920295715,0.2824152708053589,0.16298125684261322,0.08239375054836273,-0.40624111890792847,-0.6252631545066833,0.7367829084396362,-0.5206829309463501
4551,132,SavannahGrassland,2,4551,POINT (492341.46208816936 1270736.6721365051),3502,0.08433333039283752,0.11240000277757645,0.149399995803833,0.19120000302791595,0.21539999544620514,0.29273125529289246,0.3332749903202057,0.33719998598098755,0.3296687602996826,0.29488125443458557,0.2973187565803528,0.23313124477863312,-0.06285275518894196,-0.38594329357147217,0.27630582451820374,-0.028913887217640877
4552,342,Forest,0,4552,POINT (496904.49355550105 1278267.8637682996),2312,0.03544791787862778,0.04540000110864639,0.06920000165700912,0.03610000014305115,0.10283750295639038,0.2659062445163727,0.32618749141693115,0.35679998993873596,0.3465625047683716,0.3304583430290222,0.18529999256134033,0.09169375151395798,-0.31636229157447815,-0.6751173734664917,0.8162382245063782,-0.5177537202835083
4553,392,BareLand,6,4553,POINT (485183.9004961642 1287780.424841266),1092,0.09992430359125137,0.1459999978542328,0.19280000030994415,0.2492000013589859,0.2738187611103058,0.28584998846054077,0.29964375495910645,0.29580000042915344,0.3038874864578247,0.28798750042915344,0.3736875057220459,0.35625624656677246,0.11633899062871933,-0.21080638468265533,0.08550458401441574,0.15627144277095795
4554,470,RoadsAndPavements,1,4554,POINT (482247.9538626498 1276407.7014697408),3140,0.09806875139474869,0.08250000327825546,0.09600000083446503,0.10760000348091125,0.12971250712871552,0.13423125445842743,0.14262500405311584,0.10540000349283218,0.14244374632835388,0.18879583477973938,0.19121874868869781,0.1782499998807907,0.2893234193325043,-0.04667328670620918,-0.01032863836735487,0.2067546248435974
4555,117,BareLand,6,4555,POINT (494973.31723015406 1285773.0885125175),817,0.08113541454076767,0.13019999861717224,0.16979999840259552,0.22020000219345093,0.202162504196167,0.2741187512874603,0.3098437488079071,0.3312000036239624,0.33022499084472656,0.3268333375453949,0.32651248574256897,0.2678062617778778,-0.007126973941922188,-0.3221556842327118,0.20130576193332672,0.02802409417927265
4556,336,Building,3,4556,POINT (488804.2330507236 1279606.238680913),1606,0.1191062480211258,0.18160000443458557,0.20839999616146088,0.2865999937057495,0.3257625102996826,0.3219187557697296,0.32093751430511475,0.301800012588501,0.2927437424659729,0.25289374589920044,0.3881624937057495,0.42191874980926514,0.12516984343528748,-0.18306545913219452,0.0258327666670084,0.1888708919286728
4557,244,BareLand,6,4557,POINT (479084.90807383554 1282799.3603416202),944,0.11533333361148834,0.13940000534057617,0.2054000049829483,0.25760000944137573,0.31168124079704285,0.31709375977516174,0.340681254863739,0.31679999828338623,0.3357374966144562,0.3375833332538605,0.4915062487125397,0.4184187352657318,0.21613869071006775,-0.21332822740077972,0.10306406766176224,0.19414865970611572
4558,431,Forest,0,4558,POINT (496946.29894394847 1278518.227865635),2401,0.03696458414196968,0.04699999839067459,0.07119999825954437,0.045099999755620956,0.10900624841451645,0.22791874408721924,0.27188751101493835,0.2888000011444092,0.2955687642097473,0.3172215223312378,0.18316875398159027,0.0942937508225441,-0.2238098382949829,-0.6044444441795349,0.7298592329025269,-0.4133182466030121
4559,302,RoadsAndPavements,1,4559,POINT (479646.305179846 1284263.9904771622),2972,0.12347777932882309,0.14480000734329224,0.17000000178813934,0.19859999418258667,0.22885625064373016,0.23938749730587006,0.25001874566078186,0.22220000624656677,0.2551875114440918,0.2793305516242981,0.3133562505245209,0.2807687520980835,0.17020854353904724,-0.13309535384178162,0.05608364939689636,0.13276571035385132
4560,329,BareLand,6,4560,POINT (479087.5081509991 1281567.67683865),1029,0.11443124711513519,0.15700000524520874,0.2184000015258789,0.27219998836517334,0.3188750147819519,0.3334312438964844,0.35206249356269836,0.3343999981880188,0.34104374051094055,0.3331437408924103,0.4375999867916107,0.3850249946117401,0.13367874920368195,-0.2098408043384552,0.10253874212503433,0.1443682610988617
4561,460,BareLand,6,4561,POINT (484382.35600985907 1288170.0221978219),1160,0.12883402407169342,0.16619999706745148,0.20399999618530273,0.24140000343322754,0.27469998598098755,0.28203749656677246,0.2920437455177307,0.2768000066280365,0.28679999709129333,0.26868680119514465,0.35503125190734863,0.33447501063346863,0.12381668388843536,-0.15141430497169495,0.06831339001655579,0.13041344285011292
4562,1,RoadsAndPavements,1,4562,POINT (483694.3573625502 1276431.2927365387),2671,0.08774930238723755,0.10199999809265137,0.11720000207424164,0.12759999930858612,0.13398124277591705,0.13598750531673431,0.14641250669956207,0.14820000529289246,0.15094375610351562,0.18668679893016815,0.210875004529953,0.1913125067949295,0.17454570531845093,-0.1168048232793808,0.07469180226325989,0.12073623389005661
4563,490,RoadsAndPavements,1,4563,POINT (482474.3550394311 1276754.5332381597),3160,0.09880624711513519,0.09619999676942825,0.11180000007152557,0.13019999861717224,0.15289999544620514,0.16061875224113464,0.16741874814033508,0.13439999520778656,0.16861875355243683,0.22849375009536743,0.21575625240802765,0.2144312560558319,0.2323427051305771,-0.09179528802633286,0.01587301678955555,0.19823549687862396
4564,201,BareLand,6,4564,POINT (478439.25072448753 1283655.417034688),901,0.10942083597183228,0.14820000529289246,0.20999999344348907,0.2667999863624573,0.29390624165534973,0.30751875042915344,0.32829999923706055,0.3375999927520752,0.3296999931335449,0.32362499833106995,0.44741249084472656,0.3742687404155731,0.1398863047361374,-0.23301680386066437,0.11714096367359161,0.13778778910636902
4565,512,RoadsAndPavements,1,4565,POINT (482717.0966146929 1276509.1082556713),3182,0.17316250503063202,0.21739999949932098,0.2619999945163727,0.30640000104904175,0.329212486743927,0.3236687481403351,0.3266187608242035,0.3199999928474426,0.3240624964237213,0.3196020722389221,0.41340625286102295,0.4429812431335449,0.12735949456691742,-0.0996563583612442,0.02171136625111103,0.16473759710788727
4566,336,BareLand,6,4566,POINT (487427.1608071802 1280110.2646754796),1036,0.09356249868869781,0.12600000202655792,0.17980000376701355,0.23800000548362732,0.2952750027179718,0.33995625376701355,0.3624500036239624,0.36000001430511475,0.36602500081062317,0.3298187553882599,0.419056236743927,0.3573000133037567,0.07580485939979553,-0.33382734656333923,0.2040133774280548,0.10108203440904617
4567,209,Building,3,4567,POINT (483313.0856030237 1279181.1617701736),1479,0.13361875712871552,0.29440000653266907,0.3479999899864197,0.38359999656677246,0.34478750824928284,0.3395312428474426,0.34088748693466187,0.37599998712539673,0.31545624136924744,0.2977312505245209,0.40498751401901245,0.40562498569488525,0.03711647167801857,-0.03867403417825699,-0.010005265474319458,0.08140789717435837
4568,179,Building,3,4568,POINT (483502.2173837599 1279801.6322311114),1449,0.09878610819578171,0.0877000018954277,0.09679999947547913,0.1459999978542328,0.21915000677108765,0.23567500710487366,0.242249995470047,0.20280000567436218,0.24140000343322754,0.26505276560783386,0.33050623536109924,0.32141250371932983,0.23946137726306915,-0.3538050651550293,0.16284403204917908,0.2334207445383072
4569,1,Building,3,4569,POINT (493671.24334806605 1264907.7147465665),1271,0.20170415937900543,0.3041999936103821,0.38960000872612,0.4007999897003174,0.41711875796318054,0.39338749647140503,0.4001312553882599,0.42640000581741333,0.38964998722076416,0.33912917971611023,0.48070624470710754,0.5049499869346619,0.05986757203936577,-0.045098040252923965,0.03094777651131153,0.1070370003581047
4570,683,RoadsAndPavements,1,4570,POINT (479433.8134937387 1266476.5353696723),3353,0.08757638931274414,0.0706000030040741,0.07580000162124634,0.07639999687671661,0.12824374437332153,0.1362999975681305,0.147475004196167,0.08309999853372574,0.14513124525547028,0.23798471689224243,0.1755875051021576,0.1622062474489212,0.3575259745121002,-0.04594084247946739,0.042006269097328186,0.2164284884929657
4571,178,AgriculturalLand,5,4571,POINT (483346.48756096774 1285721.5671069636),178,0.06956875324249268,0.09849999845027924,0.13940000534057617,0.19259999692440033,0.1941937506198883,0.25705623626708984,0.293931245803833,0.29280000925064087,0.31098124384880066,0.28575000166893005,0.2872687578201294,0.21821874380111694,-0.009535507299005985,-0.35492828488349915,0.2064276933670044,0.02433399111032486
4572,111,AgriculturalLand,5,4572,POINT (488961.4501016461 1268283.2753966101),111,0.11720763891935349,0.20880000293254852,0.26260000467300415,0.3312000036239624,0.33994999527931213,0.35366249084472656,0.37526875734329224,0.41839998960494995,0.39819374680519104,0.375820130109787,0.4997187554836273,0.45175623893737793,0.08857105672359467,-0.22878120839595795,0.11632870882749557,0.11045318841934204
4573,113,AgriculturalLand,5,4573,POINT (488996.06363754795 1268232.162358349),113,0.10578333586454391,0.1826000064611435,0.23319999873638153,0.28839999437332153,0.3062312602996826,0.34428125619888306,0.36989375948905945,0.40560001134872437,0.39352500438690186,0.3640020787715912,0.4962874948978424,0.42813751101493835,0.1005530059337616,-0.2698810398578644,0.16887608170509338,0.09836269915103912
4574,260,BareLand,6,4574,POINT (479254.78637936414 1282818.1742079887),960,0.11063333600759506,0.15119999647140503,0.21060000360012054,0.2619999945163727,0.29010000824928284,0.3033500015735626,0.3264249861240387,0.32519999146461487,0.3282124996185303,0.3197479248046875,0.4650937616825104,0.39590001106262207,0.17701487243175507,-0.21388578414916992,0.10762942582368851,0.16001057624816895
4575,448,AgriculturalLand,5,4575,POINT (476508.87081247015 1277510.6321659624),448,0.14066457748413086,0.18559999763965607,0.22540000081062317,0.2791999876499176,0.36102500557899475,0.4078562557697296,0.43383124470710754,0.43320000171661377,0.45989999175071716,0.43393540382385254,0.5286187529563904,0.4665062427520752,0.0992065817117691,-0.31551775336265564,0.21617068350315094,0.09300525486469269
4576,123,Water,4,4576,POINT (489568.5446419796 1274527.0105769008),4193,0.08173888921737671,0.05779999867081642,0.061900001019239426,0.060100000351667404,0.09610625356435776,0.11543124914169312,0.14106875658035278,0.12680000066757202,0.1347937434911728,0.20636597275733948,0.1387999951839447,0.11734999716281891,0.04518072307109833,-0.343932181596756,0.35687533020973206,-0.01974865421652794
4577,587,AgriculturalLand,5,4577,POINT (481976.9580237925 1281992.0027924816),587,0.06735138595104218,0.07800000160932541,0.08699999749660492,0.1136000007390976,0.15106874704360962,0.21035000681877136,0.24229374527931213,0.2662000060081482,0.2859500050544739,0.302230566740036,0.3075000047683716,0.20217500627040863,0.07198884338140488,-0.5073612928390503,0.40179041028022766,-0.04306981340050697
4578,38,Forest,0,4578,POINT (495006.9372982876 1278974.3251740215),2008,0.048118751496076584,0.05480000004172325,0.07859999686479568,0.06539999693632126,0.12825000286102295,0.2512874901294708,0.2915875017642975,0.2996000051498413,0.32036250829696655,0.3209708333015442,0.21472500264644623,0.12014374881982803,-0.1650221198797226,-0.5843468904495239,0.6416438221931458,-0.3127293288707733
4579,617,RoadsAndPavements,1,4579,POINT (481876.35928938945 1275270.318040756),3287,0.07457083463668823,0.0966000035405159,0.10379999876022339,0.1111999973654747,0.1341875046491623,0.1477687507867813,0.15968750417232513,0.1289999932050705,0.1704374998807907,0.2024500072002411,0.21488125622272491,0.180525004863739,0.24974100291728973,-0.10824742168188095,0.0741049125790596,0.12782099843025208
4580,651,Water,4,4580,POINT (486031.0074621417 1284507.2655959565),4721,0.04835277795791626,0.052400000393390656,0.07150000333786011,0.050700001418590546,0.07180000096559525,0.05209999904036522,0.05220000073313713,0.04230000078678131,0.039500001817941666,0.06599096953868866,0.035999998450279236,0.027000000700354576,-0.08045977354049683,0.25659051537513733,-0.0903225839138031,-0.09860789030790329
4581,405,RoadsAndPavements,1,4581,POINT (486965.6839069992 1289367.4530513284),3075,0.08144236356019974,0.15780000388622284,0.1964000016450882,0.21879999339580536,0.23028750717639923,0.25940001010894775,0.2726437449455261,0.2824000120162964,0.2775062620639801,0.2553291618824005,0.2678687572479248,0.22209374606609344,-0.026407551020383835,-0.17961570620536804,0.1268954575061798,0.0007873736321926117
4582,201,RoadsAndPavements,1,4582,POINT (483429.984623217 1276147.9752507359),2871,0.10172152519226074,0.1096000000834465,0.11980000138282776,0.13339999318122864,0.16642500460147858,0.16536875069141388,0.18047499656677246,0.14300000667572021,0.18706250190734863,0.1869201362133026,0.23369374871253967,0.2168249934911728,0.24076256155967712,-0.08828005939722061,0.03473227098584175,0.16194583475589752
4583,193,Forest,0,4583,POINT (495200.1729027519 1279110.736714574),2163,0.04331180453300476,0.05139999836683273,0.0722000002861023,0.05400000140070915,0.11113125085830688,0.2277187556028366,0.27283748984336853,0.27639999985694885,0.2973499894142151,0.3030826449394226,0.19776874780654907,0.10456249862909317,-0.16582967340946198,-0.5857716798782349,0.6731234788894653,-0.3479657769203186
4584,549,AgriculturalLand,5,4584,POINT (477635.015856168 1268822.654843584),549,0.08076319098472595,0.10279999673366547,0.1289999932050705,0.16060000658035278,0.19847500324249268,0.2366437464952469,0.26762500405311584,0.28540000319480896,0.307881236076355,0.28780415654182434,0.4573499858379364,0.3679187595844269,0.23150454461574554,-0.3774131238460541,0.27982062101364136,0.15306630730628967
4585,554,BareLand,6,4585,POINT (485812.4483853984 1284195.4100087157),1254,0.09429583698511124,0.15639999508857727,0.22259999811649323,0.295199990272522,0.3139750063419342,0.33108124136924744,0.34850001335144043,0.3684000074863434,0.3454124927520752,0.3237895965576172,0.4319249987602234,0.3923875093460083,0.07937400788068771,-0.24670051038265228,0.11030741780996323,0.13427019119262695
4586,570,Building,3,4586,POINT (484199.3331375165 1284490.731331656),1840,0.16487500071525574,0.1671999990940094,0.17440000176429749,0.15479999780654907,0.1992499977350235,0.1972000002861023,0.2029312551021576,0.20600000023841858,0.2637749910354614,0.29362916946411133,0.5074437260627747,0.5090125203132629,0.4225192964076996,-0.08307044953107834,0.14190687239170074,0.28024011850357056
4587,330,SavannahGrassland,2,4587,POINT (477389.00014724216 1276697.0778503492),3700,0.0769062489271164,0.07270000129938126,0.09489999711513519,0.09969999641180038,0.15288124978542328,0.23433749377727509,0.27367499470710754,0.2831999957561493,0.30213749408721924,0.2993375062942505,0.27456873655319214,0.1893875002861023,-0.01547460351139307,-0.4980163872241974,0.4792374074459076,-0.10358727723360062
4588,469,AgriculturalLand,5,4588,POINT (485405.91186679294 1272121.1618473837),469,0.03448958322405815,0.05139999836683273,0.09839999675750732,0.049800001084804535,0.1533687561750412,0.2679624855518341,0.2912749946117401,0.2962000072002411,0.2648625075817108,0.23995833098888397,0.09146250039339066,0.046174999326467514,-0.5281333923339844,-0.50126713514328,0.7121387124061584,-0.5672659873962402
4589,168,SavannahGrassland,2,4589,POINT (491701.7526396637 1272857.3037290415),3538,0.0518062487244606,0.06679999828338623,0.08569999784231186,0.05909999832510948,0.1267312467098236,0.3252812623977661,0.38208749890327454,0.4187999963760376,0.4144062399864197,0.411056250333786,0.2599624991416931,0.1278187483549118,-0.23401042819023132,-0.6602576971054077,0.7526679039001465,-0.4441232979297638
4590,41,Water,4,4590,POINT (483286.5076038741 1286610.403806972),4111,0.049141667783260345,0.057100001722574234,0.06870000064373016,0.04520000144839287,0.04089374840259552,0.02969375066459179,0.02801249921321869,0.023499999195337296,0.022187499329447746,0.017024999484419823,0.015993749722838402,0.012318749912083149,-0.19006171822547913,0.49023860692977905,-0.315866082906723,-0.16711163520812988
4591,16,SavannahGrassland,2,4591,POINT (478337.113413626 1271533.4711763484),3386,0.07086250185966492,0.0544000007212162,0.07999999821186066,0.07859999686479568,0.14300625026226044,0.23086249828338623,0.27723750472068787,0.31439998745918274,0.3334375023841858,0.3245125114917755,0.2611374855041504,0.16997499763965607,-0.09254392981529236,-0.5943204760551453,0.6000000238418579,-0.19473578035831451
4592,109,BareLand,6,4592,POINT (487546.4772106201 1271547.350562747),809,0.11759791523218155,0.0812000036239624,0.09149999916553497,0.12120000272989273,0.17621874809265137,0.23595625162124634,0.27313125133514404,0.25839999318122864,0.29901251196861267,0.306731253862381,0.3574937582015991,0.25999999046325684,0.1608942300081253,-0.4769934415817261,0.36143308877944946,0.05771365016698837
4593,186,AgriculturalLand,5,4593,POINT (482842.48518486967 1281687.9623358692),186,0.06942291557788849,0.09260000288486481,0.12359999865293503,0.13779999315738678,0.16711874306201935,0.27073124051094055,0.3077312409877777,0.30379998683929443,0.3326624929904938,0.3349694311618805,0.3138437569141388,0.23330000042915344,0.016261396929621696,-0.42161908745765686,0.3759058117866516,-0.03296416997909546
4594,249,RoadsAndPavements,1,4594,POINT (476905.1042139065 1276998.3263029337),2919,0.10017500072717667,0.15440000593662262,0.18880000710487366,0.20739999413490295,0.2355874925851822,0.24703750014305115,0.25298750400543213,0.24120000004768372,0.25491875410079956,0.27219998836517334,0.2974874973297119,0.26190000772476196,0.10449007898569107,-0.12186046689748764,0.07534551620483398,0.08521216362714767
4595,486,AgriculturalLand,5,4595,POINT (482300.6700041454 1282461.4757201741),486,0.07418472319841385,0.1014999970793724,0.1404000073671341,0.164000004529953,0.21074999868869781,0.2650437355041504,0.29234999418258667,0.29739999771118164,0.3251749873161316,0.33876943588256836,0.4095500111579895,0.3010687530040741,0.15863922238349915,-0.35861122608184814,0.289120078086853,0.07658696919679642
4596,218,Water,4,4596,POINT (482185.49489903776 1275426.0220183749),4288,0.06362013518810272,0.08739999681711197,0.1257999986410141,0.09359999746084213,0.08313749730587006,0.05153749883174896,0.05818124860525131,0.041200000792741776,0.05483125150203705,0.09423819184303284,0.037181250751018524,0.028200000524520874,-0.05127182975411415,0.5065868496894836,-0.38872402906417847,-0.02715655043721199
4597,333,AgriculturalLand,5,4597,POINT (484222.2483527965 1284146.5199410012),333,0.08720138669013977,0.08160000294446945,0.1103999987244606,0.1111999973654747,0.1632937490940094,0.252168744802475,0.2799687385559082,0.29899999499320984,0.30614376068115234,0.3064756989479065,0.2714187502861023,0.1790187507867813,-0.04835263639688492,-0.4606741666793823,0.4578254520893097,-0.13473273813724518
4598,466,BareLand,6,4598,POINT (484872.1221010841 1286227.9610057506),1166,0.08408749848604202,0.12800000607967377,0.1858000010251999,0.24400000274181366,0.2784374952316284,0.29833126068115234,0.31966251134872437,0.3156000077724457,0.31987500190734863,0.3281770944595337,0.4347187578678131,0.41561874747276306,0.1587575227022171,-0.25887516140937805,0.12794853746891022,0.19580772519111633
4599,223,Water,4,4599,POINT (482175.1498380849 1275402.4760125966),4293,0.06426875293254852,0.08889999985694885,0.12380000203847885,0.09480000287294388,0.08239375054836273,0.04853750020265579,0.05195625126361847,0.037300001829862595,0.041143748909235,0.08315625041723251,0.03318125009536743,0.023662500083446503,-0.0584375262260437,0.5369336009025574,-0.4352762997150421,-0.03162519633769989
4600,352,RoadsAndPavements,1,4600,POINT (486658.29771085724 1289050.4019965937),3022,0.07750416547060013,0.1746000051498413,0.2160000056028366,0.24140000343322754,0.21549375355243683,0.2167000025510788,0.22341875731945038,0.27079999446868896,0.22550000250339508,0.16046041250228882,0.23090000450611115,0.2043125033378601,-0.07952959835529327,-0.11257189512252808,0.0573994517326355,0.0003506852372083813
